user_id,ticker,event_type,interaction_weight,timestamp
U00318,FAS004,watchlist,2.0,2022-12-09
U00318,FAS023,watchlist,2.0,2023-04-04
U00318,FAS027,view,1.0,2023-06-08
U00318,FAS036,view,1.0,2023-06-30
U00318,FAS055,view,1.0,2023-07-02
U00318,FAS043,watchlist,2.0,2023-08-16
U00318,FAS029,view,1.0,2023-08-26
U00318,FAS059,view,1.0,2023-09-04
U00319,FAS028,watchlist,2.0,2022-03-11
U00319,FAS021,buy,4.0,2022-09-03
U00319,FAS059,watchlist,2.0,2022-09-05
U00319,FAS025,watchlist,2.0,2022-09-14
U00319,FAS037,buy,4.0,2022-12-27
U00319,FAS006,view,1.0,2023-07-07
U00319,FAS051,view,1.0,2023-07-20
U00319,FAS030,view,1.0,2023-08-07
U00319,FAS026,view,1.0,2023-08-26
U00319,FAS050,view,1.0,2023-10-01
U00320,FAS053,view,1.0,2022-07-03
U00320,FAS047,view,1.0,2022-08-08
U00320,FAS020,view,1.0,2022-08-20
U00320,FAS040,buy,4.0,2023-01-02
U00320,FAS006,view,1.0,2023-02-16
U00320,FAS012,watchlist,2.0,2024-04-30
U00320,FAS014,view,1.0,2024-06-19
U00320,FAS052,watchlist,2.0,2024-06-27
U00320,FAS050,buy,4.0,2024-07-19
U00320,FAS055,watchlist,2.0,2024-10-13
U00321,FAS042,view,1.0,2022-03-07
U00321,FAS013,watchlist,2.0,2022-03-09
U00321,FAS023,buy,4.0,2022-05-05
U00321,FAS037,view,1.0,2022-07-16
U00321,FAS024,view,1.0,2022-11-13
U00321,FAS028,view,1.0,2023-05-01
U00321,FAS029,watchlist,2.0,2023-06-06
U00321,FAS051,watchlist,2.0,2024-01-15
U00321,FAS050,watchlist,2.0,2024-07-20
U00321,FAS006,buy,4.0,2024-08-16
U00321,FAS022,view,1.0,2024-09-01
U00321,FAS019,view,1.0,2024-10-22
U00321,FAS041,view,1.0,2024-10-24
U00322,FAS025,watchlist,2.0,2022-01-23
U00322,FAS026,view,1.0,2022-02-28
U00322,FAS016,view,1.0,2022-03-24
U00322,FAS033,view,1.0,2023-01-05
U00322,FAS057,watchlist,2.0,2023-01-30
U00322,FAS024,watchlist,2.0,2023-03-09
U00322,FAS035,buy,4.0,2023-05-31
U00322,FAS015,watchlist,2.0,2023-07-02
U00322,FAS012,buy,4.0,2023-10-24
U00322,FAS042,buy,4.0,2024-02-06
U00322,FAS008,watchlist,2.0,2024-08-28
U00323,FAS049,watchlist,2.0,2022-06-16
U00323,FAS026,watchlist,2.0,2022-06-25
U00323,FAS043,buy,4.0,2023-02-17
U00323,FAS042,view,1.0,2023-04-12
U00323,FAS003,view,1.0,2023-07-28
U00323,FAS059,buy,4.0,2023-07-31
U00323,FAS041,view,1.0,2024-03-17
U00323,FAS039,watchlist,2.0,2024-03-24
U00323,FAS013,view,1.0,2024-03-25
U00323,FAS040,watchlist,2.0,2024-05-13
U00323,FAS016,watchlist,2.0,2024-08-12
U00324,FAS032,view,1.0,2022-01-15
U00324,FAS051,view,1.0,2022-07-13
U00324,FAS050,buy,4.0,2022-10-24
U00324,FAS027,view,1.0,2023-05-11
U00324,FAS041,buy,4.0,2023-05-14
U00324,FAS003,watchlist,2.0,2023-07-19
U00324,FAS016,watchlist,2.0,2023-07-28
U00324,FAS018,buy,4.0,2023-08-05
U00324,FAS014,buy,4.0,2023-11-21
U00324,FAS039,buy,4.0,2024-02-26
U00325,FAS036,watchlist,2.0,2022-04-08
U00325,FAS022,buy,4.0,2022-05-05
U00325,FAS006,watchlist,2.0,2022-07-09
U00325,FAS047,watchlist,2.0,2022-08-05
U00325,FAS033,buy,4.0,2022-08-31
U00325,FAS048,watchlist,2.0,2023-03-24
U00325,FAS035,watchlist,2.0,2023-09-08
U00326,FAS001,view,1.0,2022-04-03
U00326,FAS052,buy,4.0,2022-04-30
U00326,FAS026,view,1.0,2022-07-22
U00326,FAS008,watchlist,2.0,2022-08-19
U00326,FAS015,view,1.0,2022-11-09
U00326,FAS013,buy,4.0,2022-11-14
U00326,FAS054,view,1.0,2023-02-25
U00326,FAS053,watchlist,2.0,2023-08-27
U00326,FAS038,buy,4.0,2023-09-02
U00326,FAS044,watchlist,2.0,2024-03-19
U00326,FAS028,view,1.0,2024-05-13
U00327,FAS046,watchlist,2.0,2022-07-03
U00327,FAS030,view,1.0,2022-07-21
U00327,FAS060,buy,4.0,2023-02-24
U00327,FAS049,buy,4.0,2023-06-08
U00327,FAS033,watchlist,2.0,2023-06-30
U00327,FAS016,view,1.0,2023-07-02
U00327,FAS045,view,1.0,2023-07-20
U00327,FAS035,buy,4.0,2024-06-01
U00327,FAS031,buy,4.0,2024-06-19
U00328,FAS040,watchlist,2.0,2022-04-01
U00328,FAS013,watchlist,2.0,2022-04-06
U00328,FAS049,watchlist,2.0,2022-05-24
U00328,FAS027,watchlist,2.0,2022-07-26
U00328,FAS052,watchlist,2.0,2022-12-18
U00328,FAS051,view,1.0,2022-12-24
U00328,FAS003,view,1.0,2023-01-02
U00328,FAS031,watchlist,2.0,2023-04-25
U00328,FAS058,buy,4.0,2023-04-26
U00328,FAS034,watchlist,2.0,2023-06-11
U00328,FAS037,view,1.0,2023-08-12
U00328,FAS039,view,1.0,2023-08-20
U00329,FAS005,watchlist,2.0,2022-04-04
U00329,FAS043,view,1.0,2022-07-22
U00329,FAS044,watchlist,2.0,2022-10-31
U00329,FAS002,view,1.0,2023-04-16
U00329,FAS003,watchlist,2.0,2023-05-10
U00329,FAS049,view,1.0,2023-05-17
U00329,FAS060,buy,4.0,2023-07-15
U00329,FAS028,view,1.0,2023-08-02
U00329,FAS004,view,1.0,2023-11-09
U00329,FAS059,view,1.0,2024-06-06
U00330,FAS054,view,1.0,2022-03-24
U00330,FAS035,watchlist,2.0,2022-08-13
U00330,FAS041,watchlist,2.0,2022-09-30
U00330,FAS031,buy,4.0,2022-10-14
U00330,FAS008,buy,4.0,2022-12-23
U00330,FAS051,watchlist,2.0,2023-05-18
U00330,FAS043,view,1.0,2023-10-10
U00330,FAS020,view,1.0,2024-06-22
U00330,FAS030,buy,4.0,2024-09-27
U00330,FAS001,view,1.0,2024-12-05
U00331,FAS047,watchlist,2.0,2022-03-12
U00331,FAS059,view,1.0,2022-04-01
U00331,FAS027,view,1.0,2023-01-10
U00331,FAS004,watchlist,2.0,2023-02-21
U00331,FAS054,buy,4.0,2023-03-28
U00331,FAS007,view,1.0,2023-12-23
U00331,FAS044,view,1.0,2024-03-10
U00331,FAS005,watchlist,2.0,2024-05-10
U00331,FAS014,view,1.0,2024-06-02
U00331,FAS031,view,1.0,2024-07-10
U00332,FAS005,view,1.0,2022-03-29
U00332,FAS031,buy,4.0,2022-09-27
U00332,FAS010,watchlist,2.0,2022-11-22
U00332,FAS022,view,1.0,2022-12-14
U00332,FAS030,view,1.0,2023-03-13
U00332,FAS014,watchlist,2.0,2023-05-07
U00332,FAS055,buy,4.0,2023-06-17
U00332,FAS046,view,1.0,2023-06-22
U00332,FAS047,watchlist,2.0,2023-09-27
U00332,FAS020,watchlist,2.0,2024-01-01
U00332,FAS057,buy,4.0,2024-01-19
U00332,FAS037,buy,4.0,2024-02-01
U00332,FAS007,watchlist,2.0,2024-02-24
U00332,FAS015,view,1.0,2024-03-17
U00332,FAS029,buy,4.0,2024-07-07
U00333,FAS022,buy,4.0,2022-07-05
U00333,FAS050,watchlist,2.0,2022-08-08
U00333,FAS016,watchlist,2.0,2022-08-12
U00333,FAS045,watchlist,2.0,2022-10-23
U00333,FAS047,view,1.0,2023-03-09
U00333,FAS038,watchlist,2.0,2023-10-17
U00333,FAS054,view,1.0,2023-12-13
U00333,FAS002,view,1.0,2024-07-16
U00333,FAS017,view,1.0,2024-08-17
U00333,FAS044,view,1.0,2024-08-23
U00333,FAS035,view,1.0,2024-11-06
U00334,FAS058,view,1.0,2022-07-11
U00334,FAS044,buy,4.0,2022-09-18
U00334,FAS057,view,1.0,2022-11-29
U00334,FAS031,watchlist,2.0,2023-07-31
U00334,FAS030,view,1.0,2023-08-23
U00334,FAS002,view,1.0,2023-10-01
U00335,FAS035,watchlist,2.0,2022-09-02
U00335,FAS013,watchlist,2.0,2022-09-03
U00335,FAS021,view,1.0,2022-10-16
U00335,FAS023,watchlist,2.0,2022-10-20
U00335,FAS029,view,1.0,2023-05-02
U00335,FAS007,buy,4.0,2023-07-08
U00335,FAS027,view,1.0,2023-08-15
U00335,FAS015,view,1.0,2023-10-20
U00335,FAS032,buy,4.0,2023-10-25
U00335,FAS004,buy,4.0,2023-11-05
U00335,FAS049,buy,4.0,2023-11-13
U00335,FAS030,view,1.0,2023-11-27
U00335,FAS016,view,1.0,2023-12-21
U00335,FAS057,view,1.0,2024-08-09
U00336,FAS003,view,1.0,2022-04-14
U00336,FAS048,watchlist,2.0,2022-08-10
U00336,FAS044,buy,4.0,2022-09-16
U00336,FAS022,view,1.0,2022-09-16
U00336,FAS060,watchlist,2.0,2023-03-05
U00336,FAS049,watchlist,2.0,2023-06-04
U00336,FAS033,watchlist,2.0,2023-06-22
U00336,FAS021,buy,4.0,2023-08-19
U00336,FAS005,watchlist,2.0,2023-10-12
U00336,FAS024,watchlist,2.0,2023-11-09
U00336,FAS014,watchlist,2.0,2023-12-17
U00336,FAS008,view,1.0,2024-03-05
U00336,FAS059,view,1.0,2024-03-25
U00336,FAS001,watchlist,2.0,2024-04-07
U00336,FAS010,buy,4.0,2024-08-29
U00337,FAS031,watchlist,2.0,2022-05-12
U00337,FAS038,view,1.0,2022-06-17
U00337,FAS026,buy,4.0,2023-06-03
U00337,FAS039,buy,4.0,2023-11-30
U00337,FAS012,buy,4.0,2024-02-13
U00337,FAS048,view,1.0,2024-03-30
U00337,FAS054,view,1.0,2024-05-02
U00338,FAS049,buy,4.0,2022-04-23
U00338,FAS039,view,1.0,2022-07-27
U00338,FAS004,watchlist,2.0,2022-08-09
U00338,FAS020,watchlist,2.0,2022-09-10
U00338,FAS041,buy,4.0,2023-04-15
U00338,FAS026,view,1.0,2023-04-27
U00338,FAS029,watchlist,2.0,2023-05-03
U00338,FAS025,view,1.0,2023-07-06
U00338,FAS038,view,1.0,2023-09-09
U00338,FAS056,watchlist,2.0,2023-10-09
U00338,FAS043,watchlist,2.0,2023-10-12
U00338,FAS045,view,1.0,2024-01-15
U00338,FAS024,watchlist,2.0,2024-07-04
U00339,FAS044,watchlist,2.0,2022-01-29
U00339,FAS032,buy,4.0,2022-03-13
U00339,FAS052,view,1.0,2022-04-08
U00339,FAS049,watchlist,2.0,2022-10-12
U00339,FAS022,buy,4.0,2022-11-23
U00339,FAS002,buy,4.0,2023-01-16
U00339,FAS016,buy,4.0,2023-02-01
U00339,FAS027,view,1.0,2023-08-31
U00339,FAS003,watchlist,2.0,2023-09-23
U00339,FAS017,buy,4.0,2024-02-14
U00339,FAS018,view,1.0,2024-06-06
U00339,FAS039,view,1.0,2024-08-13
U00339,FAS030,view,1.0,2024-08-19
U00340,FAS014,view,1.0,2022-03-04
U00340,FAS010,watchlist,2.0,2022-10-02
U00340,FAS050,view,1.0,2022-11-05
U00340,FAS039,watchlist,2.0,2023-03-19
U00340,FAS044,view,1.0,2023-03-30
U00340,FAS019,view,1.0,2023-04-25
U00340,FAS003,view,1.0,2023-07-21
U00340,FAS035,view,1.0,2023-09-26
U00340,FAS033,view,1.0,2023-11-11
U00340,FAS046,watchlist,2.0,2024-02-07
U00340,FAS036,view,1.0,2024-02-18
U00340,FAS029,view,1.0,2024-05-07
U00340,FAS042,view,1.0,2024-07-23
U00341,FAS058,watchlist,2.0,2022-01-23
U00341,FAS009,watchlist,2.0,2022-04-01
U00341,FAS028,buy,4.0,2022-04-22
U00341,FAS038,view,1.0,2022-08-28
U00341,FAS022,buy,4.0,2023-05-18
U00341,FAS048,watchlist,2.0,2023-05-28
U00341,FAS023,view,1.0,2023-06-22
U00342,FAS003,watchlist,2.0,2022-03-20
U00342,FAS019,view,1.0,2022-04-24
U00342,FAS049,view,1.0,2022-07-15
U00342,FAS060,view,1.0,2022-09-10
U00342,FAS041,buy,4.0,2022-11-15
U00342,FAS004,buy,4.0,2022-12-10
U00342,FAS026,watchlist,2.0,2023-02-04
U00342,FAS015,view,1.0,2023-05-31
U00342,FAS024,view,1.0,2023-06-04
U00342,FAS023,watchlist,2.0,2023-10-28
U00342,FAS012,view,1.0,2024-01-20
U00342,FAS009,view,1.0,2024-01-25
U00342,FAS059,buy,4.0,2024-02-20
U00342,FAS013,view,1.0,2024-05-14
U00342,FAS039,view,1.0,2024-05-30
U00343,FAS021,watchlist,2.0,2022-01-22
U00343,FAS048,view,1.0,2022-04-04
U00343,FAS016,buy,4.0,2022-11-25
U00343,FAS015,watchlist,2.0,2023-03-02
U00343,FAS033,buy,4.0,2024-01-13
U00343,FAS032,view,1.0,2024-09-09
U00343,FAS025,view,1.0,2024-10-13
U00344,FAS024,watchlist,2.0,2022-01-04
U00344,FAS009,view,1.0,2022-08-22
U00344,FAS056,view,1.0,2022-08-22
U00344,FAS043,watchlist,2.0,2023-01-01
U00344,FAS002,watchlist,2.0,2024-02-07
U00344,FAS005,view,1.0,2024-04-10
U00344,FAS003,buy,4.0,2024-05-12
U00345,FAS042,view,1.0,2022-01-06
U00345,FAS044,view,1.0,2022-02-28
U00345,FAS029,buy,4.0,2022-03-21
U00345,FAS052,view,1.0,2022-12-31
U00345,FAS019,view,1.0,2023-07-18
U00345,FAS010,watchlist,2.0,2023-08-07
U00345,FAS023,view,1.0,2023-10-16
U00345,FAS057,view,1.0,2023-12-24
U00345,FAS011,watchlist,2.0,2023-12-25
U00345,FAS059,buy,4.0,2024-02-10
U00346,FAS008,buy,4.0,2022-05-05
U00346,FAS033,buy,4.0,2023-01-18
U00346,FAS002,watchlist,2.0,2023-03-13
U00346,FAS022,watchlist,2.0,2023-04-20
U00346,FAS023,buy,4.0,2023-04-20
U00346,FAS049,view,1.0,2023-04-21
U00346,FAS005,watchlist,2.0,2023-06-04
U00346,FAS015,view,1.0,2023-11-29
U00346,FAS060,watchlist,2.0,2024-04-13
U00346,FAS042,watchlist,2.0,2024-05-07
U00347,FAS009,view,1.0,2022-01-07
U00347,FAS016,watchlist,2.0,2022-01-25
U00347,FAS001,watchlist,2.0,2022-03-12
U00347,FAS032,watchlist,2.0,2022-03-23
U00347,FAS018,view,1.0,2022-05-15
U00347,FAS049,view,1.0,2022-07-12
U00347,FAS041,watchlist,2.0,2022-08-16
U00347,FAS050,buy,4.0,2022-12-09
U00347,FAS040,view,1.0,2023-08-22
U00347,FAS031,view,1.0,2023-11-01
U00347,FAS035,watchlist,2.0,2024-01-02
U00347,FAS044,view,1.0,2024-01-27
U00347,FAS023,buy,4.0,2024-06-30
U00348,FAS008,buy,4.0,2022-03-23
U00348,FAS019,view,1.0,2022-09-09
U00348,FAS016,watchlist,2.0,2023-01-02
U00348,FAS031,watchlist,2.0,2023-05-14
U00348,FAS021,watchlist,2.0,2023-05-30
U00348,FAS035,view,1.0,2023-06-03
U00348,FAS042,view,1.0,2023-07-04
U00348,FAS047,watchlist,2.0,2023-07-23
U00348,FAS024,view,1.0,2023-11-25
U00348,FAS023,watchlist,2.0,2024-03-09
U00348,FAS050,watchlist,2.0,2024-05-11
U00349,FAS010,view,1.0,2022-01-26
U00349,FAS040,view,1.0,2022-03-13
U00349,FAS008,view,1.0,2022-05-11
U00349,FAS015,view,1.0,2022-11-17
U00349,FAS043,watchlist,2.0,2023-03-10
U00349,FAS021,view,1.0,2023-05-29
U00349,FAS052,watchlist,2.0,2023-06-17
U00349,FAS026,view,1.0,2023-12-20
U00349,FAS003,buy,4.0,2024-09-06
U00350,FAS032,watchlist,2.0,2022-01-17
U00350,FAS025,buy,4.0,2022-03-07
U00350,FAS060,view,1.0,2022-06-22
U00350,FAS009,buy,4.0,2022-07-06
U00350,FAS040,buy,4.0,2022-07-27
U00350,FAS018,buy,4.0,2022-09-24
U00350,FAS034,view,1.0,2022-11-02
U00350,FAS052,watchlist,2.0,2023-01-23
U00350,FAS014,view,1.0,2024-01-25
U00350,FAS043,buy,4.0,2024-02-07
U00350,FAS020,watchlist,2.0,2024-02-12
U00350,FAS012,buy,4.0,2024-04-01
U00350,FAS058,view,1.0,2024-04-16
U00351,FAS020,view,1.0,2022-01-16
U00351,FAS012,buy,4.0,2022-03-26
U00351,FAS022,view,1.0,2022-09-12
U00351,FAS056,watchlist,2.0,2022-11-06
U00351,FAS026,watchlist,2.0,2023-01-26
U00351,FAS040,buy,4.0,2023-11-15
U00351,FAS021,view,1.0,2023-12-21
U00351,FAS019,view,1.0,2024-01-18
U00352,FAS004,watchlist,2.0,2022-05-09
U00352,FAS041,view,1.0,2022-05-28
U00352,FAS023,view,1.0,2022-08-02
U00352,FAS043,watchlist,2.0,2023-04-18
U00352,FAS051,view,1.0,2023-05-28
U00352,FAS025,view,1.0,2023-07-22
U00352,FAS049,buy,4.0,2023-12-15
U00353,FAS028,view,1.0,2022-03-03
U00353,FAS039,view,1.0,2022-11-17
U00353,FAS050,buy,4.0,2023-02-14
U00353,FAS019,view,1.0,2023-07-02
U00353,FAS007,view,1.0,2023-08-20
U00353,FAS054,view,1.0,2023-12-27
U00353,FAS004,watchlist,2.0,2024-01-13
U00353,FAS015,view,1.0,2024-07-13
U00354,FAS033,view,1.0,2022-02-24
U00354,FAS027,watchlist,2.0,2022-02-26
U00354,FAS007,view,1.0,2022-04-29
U00354,FAS037,watchlist,2.0,2022-05-25
U00354,FAS059,watchlist,2.0,2022-06-11
U00354,FAS010,buy,4.0,2022-06-13
U00354,FAS041,view,1.0,2022-07-15
U00354,FAS057,watchlist,2.0,2022-11-21
U00354,FAS029,buy,4.0,2022-12-03
U00355,FAS050,watchlist,2.0,2023-01-05
U00355,FAS033,watchlist,2.0,2023-04-03
U00355,FAS042,view,1.0,2023-04-25
U00355,FAS014,buy,4.0,2023-05-01
U00355,FAS019,watchlist,2.0,2023-08-11
U00355,FAS027,watchlist,2.0,2024-01-26
U00355,FAS054,view,1.0,2024-02-27
U00355,FAS034,watchlist,2.0,2024-03-15
U00355,FAS028,watchlist,2.0,2024-09-09
U00356,FAS036,watchlist,2.0,2022-01-25
U00356,FAS005,buy,4.0,2022-03-15
U00356,FAS019,watchlist,2.0,2022-07-04
U00356,FAS021,watchlist,2.0,2022-07-27
U00356,FAS016,buy,4.0,2022-09-21
U00356,FAS002,view,1.0,2022-12-12
U00356,FAS050,watchlist,2.0,2022-12-17
U00356,FAS001,watchlist,2.0,2022-12-28
U00356,FAS057,buy,4.0,2023-03-31
U00356,FAS051,view,1.0,2023-07-18
U00356,FAS014,view,1.0,2023-10-09
U00356,FAS012,buy,4.0,2023-11-13
U00356,FAS032,view,1.0,2023-11-29
U00356,FAS060,view,1.0,2023-12-22
U00356,FAS015,buy,4.0,2024-02-23
U00356,FAS058,view,1.0,2024-07-23
U00357,FAS060,watchlist,2.0,2022-01-23
U00357,FAS043,view,1.0,2023-01-15
U00357,FAS024,watchlist,2.0,2023-02-05
U00357,FAS007,view,1.0,2023-03-08
U00357,FAS004,watchlist,2.0,2023-07-21
U00357,FAS026,view,1.0,2024-01-21
U00357,FAS003,buy,4.0,2024-05-31
U00357,FAS018,buy,4.0,2024-06-01
U00358,FAS021,view,1.0,2022-01-18
U00358,FAS029,buy,4.0,2022-04-13
U00358,FAS049,buy,4.0,2022-09-08
U00358,FAS037,watchlist,2.0,2023-05-26
U00358,FAS039,watchlist,2.0,2023-06-08
U00358,FAS043,watchlist,2.0,2024-02-11
U00358,FAS016,watchlist,2.0,2024-04-15
U00359,FAS012,watchlist,2.0,2022-01-05
U00359,FAS057,view,1.0,2022-02-25
U00359,FAS054,watchlist,2.0,2022-05-07
U00359,FAS045,watchlist,2.0,2023-02-04
U00359,FAS022,buy,4.0,2023-05-02
U00359,FAS024,buy,4.0,2023-05-03
U00359,FAS037,buy,4.0,2023-05-26
U00359,FAS005,buy,4.0,2023-06-25
U00359,FAS028,watchlist,2.0,2023-08-04
U00359,FAS032,buy,4.0,2023-10-14
U00359,FAS039,watchlist,2.0,2023-10-30
U00359,FAS020,view,1.0,2023-12-06
U00360,FAS007,watchlist,2.0,2022-01-25
U00360,FAS026,buy,4.0,2022-04-09
U00360,FAS038,view,1.0,2022-05-12
U00360,FAS046,buy,4.0,2023-11-30
U00360,FAS010,view,1.0,2024-03-23
U00360,FAS032,buy,4.0,2024-05-10
U00360,FAS045,buy,4.0,2024-06-15
U00361,FAS001,view,1.0,2022-01-23
U00361,FAS036,watchlist,2.0,2022-02-22
U00361,FAS050,view,1.0,2022-03-08
U00361,FAS010,buy,4.0,2022-03-13
U00361,FAS047,watchlist,2.0,2022-03-26
U00361,FAS038,view,1.0,2022-07-07
U00361,FAS002,view,1.0,2022-07-27
U00361,FAS015,view,1.0,2022-10-16
U00361,FAS031,watchlist,2.0,2022-10-29
U00361,FAS011,buy,4.0,2023-09-11
U00361,FAS025,view,1.0,2024-02-11
U00361,FAS006,view,1.0,2024-04-28
U00361,FAS044,view,1.0,2024-04-28
U00361,FAS049,watchlist,2.0,2024-05-11
U00361,FAS023,buy,4.0,2024-06-10
U00361,FAS018,buy,4.0,2024-07-29
U00362,FAS035,buy,4.0,2022-03-08
U00362,FAS046,view,1.0,2022-03-15
U00362,FAS005,watchlist,2.0,2022-09-09
U00362,FAS018,buy,4.0,2022-10-07
U00362,FAS025,watchlist,2.0,2022-11-07
U00362,FAS021,watchlist,2.0,2022-11-22
U00362,FAS057,buy,4.0,2023-04-04
U00362,FAS012,view,1.0,2023-04-12
U00362,FAS006,view,1.0,2023-04-28
U00362,FAS051,watchlist,2.0,2023-08-15
U00362,FAS030,view,1.0,2023-10-09
U00362,FAS050,view,1.0,2023-11-26
U00362,FAS024,buy,4.0,2024-02-17
U00362,FAS004,view,1.0,2024-03-31
U00362,FAS001,view,1.0,2024-04-06
U00363,FAS043,watchlist,2.0,2022-03-28
U00363,FAS031,view,1.0,2022-10-01
U00363,FAS027,view,1.0,2022-11-14
U00363,FAS026,view,1.0,2022-11-24
U00363,FAS015,view,1.0,2022-12-12
U00363,FAS008,buy,4.0,2023-02-25
U00363,FAS003,view,1.0,2023-02-28
U00363,FAS023,buy,4.0,2023-05-24
U00363,FAS049,watchlist,2.0,2023-06-03
U00363,FAS040,watchlist,2.0,2023-07-02
U00363,FAS035,watchlist,2.0,2024-04-05
U00364,FAS031,view,1.0,2022-03-10
U00364,FAS059,view,1.0,2022-03-11
U00364,FAS026,view,1.0,2022-04-05
U00364,FAS030,watchlist,2.0,2022-09-02
U00364,FAS048,watchlist,2.0,2022-10-19
U00364,FAS009,watchlist,2.0,2023-09-20
U00365,FAS053,buy,4.0,2022-07-14
U00365,FAS012,buy,4.0,2023-02-13
U00365,FAS017,view,1.0,2023-03-16
U00365,FAS015,watchlist,2.0,2023-04-25
U00365,FAS049,view,1.0,2023-09-22
U00365,FAS030,watchlist,2.0,2023-12-25
U00366,FAS015,buy,4.0,2022-01-30
U00366,FAS019,buy,4.0,2022-02-02
U00366,FAS049,buy,4.0,2022-03-30
U00366,FAS048,watchlist,2.0,2022-07-16
U00366,FAS038,watchlist,2.0,2022-07-26
U00366,FAS060,watchlist,2.0,2022-11-27
U00366,FAS059,buy,4.0,2023-03-02
U00366,FAS043,view,1.0,2023-03-05
U00366,FAS026,view,1.0,2023-04-24
U00366,FAS045,view,1.0,2023-12-28
U00366,FAS051,watchlist,2.0,2024-05-02
U00367,FAS049,view,1.0,2022-02-09
U00367,FAS058,buy,4.0,2022-07-30
U00367,FAS009,view,1.0,2023-02-07
U00367,FAS031,view,1.0,2023-03-06
U00367,FAS054,buy,4.0,2023-03-19
U00367,FAS012,watchlist,2.0,2023-03-31
U00367,FAS034,watchlist,2.0,2023-05-14
U00367,FAS035,buy,4.0,2023-05-28
U00367,FAS048,view,1.0,2023-07-04
U00367,FAS008,buy,4.0,2023-10-06
U00367,FAS026,view,1.0,2023-11-21
U00367,FAS037,view,1.0,2024-04-13
U00367,FAS044,buy,4.0,2024-05-20
U00367,FAS043,buy,4.0,2024-06-01
U00368,FAS054,watchlist,2.0,2022-02-03
U00368,FAS035,view,1.0,2022-07-09
U00368,FAS050,buy,4.0,2022-07-18
U00368,FAS022,watchlist,2.0,2022-08-13
U00368,FAS048,view,1.0,2022-09-04
U00368,FAS046,buy,4.0,2022-11-07
U00368,FAS012,buy,4.0,2022-12-24
U00368,FAS051,view,1.0,2023-07-27
U00368,FAS028,view,1.0,2023-11-21
U00368,FAS026,view,1.0,2024-02-19
U00369,FAS026,buy,4.0,2022-02-02
U00369,FAS050,buy,4.0,2022-02-13
U00369,FAS015,watchlist,2.0,2022-06-29
U00369,FAS031,view,1.0,2022-07-09
U00369,FAS001,watchlist,2.0,2023-09-18
U00369,FAS017,view,1.0,2023-12-22
U00369,FAS043,buy,4.0,2024-01-17
U00370,FAS058,view,1.0,2022-01-11
U00370,FAS018,view,1.0,2022-01-22
U00370,FAS021,view,1.0,2022-07-03
U00370,FAS019,view,1.0,2022-09-10
U00370,FAS016,view,1.0,2022-12-15
U00370,FAS050,view,1.0,2023-05-13
U00370,FAS017,watchlist,2.0,2023-05-17
U00370,FAS029,view,1.0,2023-05-24
U00370,FAS001,view,1.0,2023-07-21
U00370,FAS007,view,1.0,2023-07-27
U00370,FAS043,buy,4.0,2023-08-25
U00370,FAS015,view,1.0,2024-01-23
U00370,FAS027,view,1.0,2024-03-01
U00370,FAS044,view,1.0,2024-03-19
U00370,FAS032,view,1.0,2024-03-27
U00370,FAS049,view,1.0,2024-05-19
U00371,FAS001,view,1.0,2022-09-12
U00371,FAS028,view,1.0,2022-11-26
U00371,FAS025,view,1.0,2022-12-17
U00371,FAS054,watchlist,2.0,2023-04-19
U00371,FAS020,buy,4.0,2023-04-21
U00371,FAS006,watchlist,2.0,2023-05-06
U00371,FAS053,buy,4.0,2023-05-13
U00371,FAS002,watchlist,2.0,2023-06-25
U00371,FAS048,watchlist,2.0,2023-07-03
U00371,FAS019,watchlist,2.0,2023-10-09
U00371,FAS049,buy,4.0,2023-11-10
U00371,FAS027,watchlist,2.0,2024-05-19
U00372,FAS012,watchlist,2.0,2022-04-08
U00372,FAS044,view,1.0,2022-09-12
U00372,FAS010,buy,4.0,2022-10-09
U00372,FAS043,watchlist,2.0,2022-12-16
U00372,FAS002,watchlist,2.0,2022-12-19
U00372,FAS046,buy,4.0,2023-01-12
U00372,FAS034,watchlist,2.0,2023-01-20
U00372,FAS035,watchlist,2.0,2023-06-15
U00372,FAS003,view,1.0,2023-07-29
U00372,FAS023,watchlist,2.0,2023-10-14
U00372,FAS029,watchlist,2.0,2024-03-02
U00372,FAS050,view,1.0,2024-04-20
U00372,FAS047,view,1.0,2024-05-04
U00372,FAS031,view,1.0,2024-06-08
U00372,FAS041,view,1.0,2024-06-28
U00373,FAS034,view,1.0,2022-03-02
U00373,FAS057,buy,4.0,2022-06-07
U00373,FAS021,view,1.0,2022-06-08
U00373,FAS011,watchlist,2.0,2023-05-28
U00373,FAS010,watchlist,2.0,2023-07-19
U00373,FAS029,view,1.0,2024-01-27
U00373,FAS038,view,1.0,2024-03-20
U00374,FAS006,watchlist,2.0,2022-01-23
U00374,FAS018,buy,4.0,2022-02-14
U00374,FAS034,watchlist,2.0,2022-02-18
U00374,FAS048,watchlist,2.0,2022-11-02
U00374,FAS017,view,1.0,2023-01-20
U00374,FAS038,view,1.0,2023-01-24
U00374,FAS009,view,1.0,2023-10-01
U00374,FAS049,watchlist,2.0,2023-10-19
U00374,FAS045,watchlist,2.0,2023-11-08
U00374,FAS056,buy,4.0,2023-11-21
U00374,FAS012,view,1.0,2023-11-28
U00374,FAS016,buy,4.0,2023-11-28
U00374,FAS024,watchlist,2.0,2023-11-29
